range: 152392.50, 11380.77, 172759.62, 27619.11
total: 9
Door1: 160914.07, 20329.63, 161677.89, 21093.63, 0, 1.0
Door2: 159726.27, 20299.63, 160566.07, 21139.63, 0, 1.0
Door3: 156914.25, 20329.63, 157678.07, 21093.63, 0, 1.0
Door4: 158656.07, 19129.83, 159496.07, 19969.63, 0, 1.0
Door5: 159826.07, 17959.63, 160665.88, 18799.63, 0, 1.0
Door6: 157016.06, 21354.55, 157616.30, 21954.73, 0, 1.0
Door7: 160975.85, 22104.55, 161576.08, 22704.73, 0, 1.0
Door8: 166006.13, 20229.21, 167081.92, 21036.04, 1, 1.0
Door9: 166713.23, 17687.63, 167520.07, 18494.47, 0, 1.0
