range: -609.10, 896.09, 19459.40, 17057.80
total: 8
Door1: 14880.17, 9242.50, 15802.51, 10192.83, 0, 1.0
Door2: 16515.51, 7068.51, 17339.51, 7892.51, 0, 1.0
Door3: 9465.51, 12132.51, 10289.51, 12956.51, 0, 1.0
Door4: 9533.51, 8250.51, 10357.51, 9074.51, 0, 1.0
Door5: 8523.51, 11100.51, 9247.51, 11824.51, 0, 1.0
Door6: 7665.51, 8092.51, 8389.51, 8816.51, 0, 1.0
Door7: 7883.97, 10476.37, 8608.90, 11366.77, 0, 1.0
Door8: 9665.51, 10932.51, 10389.51, 11656.51, 0, 1.0
