range: 150794.51, 11380.80, 171163.71, 27620.80
total: 8
Window1: 167296.07, 14299.63, 168696.07, 14499.63, 0, 1.0
Window2: 163196.07, 14299.63, 166196.07, 14434.63, 0, 1.0
Window3: 156896.07, 14599.54, 158996.07, 14734.63, 0, 1.0
Window4: 160846.07, 14599.63, 162346.07, 14734.63, 0, 1.0
Window5: 156796.07, 22964.63, 157396.07, 23099.63, 0, 1.0
Window6: 161446.07, 23662.96, 162046.07, 23799.72, 0, 1.0
Window7: 158546.07, 23664.63, 160046.07, 23799.63, 0, 1.0
Window8: 163546.07, 25264.63, 164746.07, 25399.63, 0, 1.0
